	featureCounts on dataset 88 and 98: Counts	featureCounts on dataset 89 and 98: Counts	featureCounts on dataset 90 and 98: Counts	Mutant	Mutant2	Mutant3
gene-BTH_RS05265	152.106538727668	116.519696053744	116.689369074697	13.0960224143156	99.0696060505818	17.3518496046926
gene-BTH_RS05270	1008.93689717201	912.556124233999	738.711212489401	127.938065124468	319.521792487462	119.534963943438
gene-BTH_RS05275	169.615205056033	173.14609039762	179.373740891682	45.3323852803233	280.250957656601	47.235590590552
gene-BTH_RS05280	59.0917488582307	58.804332587871	50.1474974535886	9.06647705606466	117.812504492584	8.67592480234629
gene-BTH_RS35445	76.6004151865954	78.4057767838281	110.903119368513	18.1329541121293	76.7566317148652	13.495883025872
gene-BTH_RS35450	22.9801245559786	7.62278385398328	12.5368743633971	8.05909071650192	33.9157209902893	6.747941512936
gene-BTH_RS05290	33.9230410112065	28.3131971719379	23.1449988247332	8.05909071650192	121.382580386298	3.85596657882057
gene-BTH_RS05295	279.044369608312	348.470119039236	279.668735798859	250.839198551122	413.236284697472	258.349760780978
gene-BTH_RS29925	377.530617705363	442.12146353103	396.358104873556	150.100564594848	190.106541340306	113.751014075207
gene-BTH_RS05300	732.081110854748	737.232095592383	709.779963958485	499.663624423119	445.366967740904	421.264348736147
gene-BTH_RS34945	0	0	0	0	0	0
gene-BTH_RS05310	111.617747843325	118.69763429774	127.297493536033	20.1477267912548	58.9062522462919	22.1718078282183
gene-BTH_RS34950	0	0	0	0	0	0
gene-BTH_RS34955	85.3547483507777	58.804332587871	95.4731201520244	22.1624994703803	132.092808067442	20.243824538808
gene-BTH_RS05320	405.982200488956	301.644446793338	373.213106048823	75.5539754672055	176.718756738876	67.47941512936
gene-BTH_RS05325	0	0	0	0	0	0
gene-BTH_RS05330	282.32724454488	206.904133179546	258.452486876187	59.4357940342016	111.564871678583	51.0915571693726
gene-BTH_RS05335	0	0	0	0	0	0
gene-BTH_RS05340	119.277789361984	103.452066589773	88.7224954948106	44.3249989407605	278.465919709743	26.0277744070389
gene-BTH_RS05345	0	0	0	0	0.892518973428665	0
gene-BTH_RS05350	0	0	0	0	0	0
gene-BTH_RS34960	50.3374156940484	30.4911354159331	34.7174982370998	23.169885809943	140.1254788283	16.3878579599874
gene-BTH_RS29935	33.9230410112065	16.3345368299642	29.895623481947	9.06647705606466	172.256161871732	14.4598746705771
gene-BTH_RS05355	2.18858329104558	0	0	0	1.78503794685733	0
gene-BTH_RS05360	0	0	0	0	0	0
gene-BTH_RS05365	251.687078470242	349.559088161233	272.918111141646	355.607377865647	217.774629516594	282.449551898607
gene-BTH_RS05370	0	0	0	0	0	0
gene-BTH_RS35555	78.788998477641	100.18515922378	94.5087452009939	20.1477267912548	123.167618333156	21.2078161835131
gene-BTH_RS05375	204.632537712762	175.324028641616	186.124365548896	45.3323852803233	115.134947572298	50.1275655246674
gene-BTH_RS05380	0	0	0	0	0	0
gene-BTH_RS05385	236.366995432923	168.79021390963	171.658741283438	60.4431803737644	591.740079383205	57.8394986823086
gene-BTH_RS05390	0	0	0	0	0	0
gene-BTH_RS05395	1006.74831388097	854.840760768125	902.654954164595	224.647153722491	509.628333827768	193.762320585734
gene-BTH_RS34295	15.3200830373191	18.5124750739594	20.2518739716415	8.05909071650192	40.1633538042899	10.6039080917566
gene-BTH_RS05400	98.4862480970512	98.0072209797851	88.7224954948106	25.1846584890685	67.8314419805785	18.3158412493977
gene-BTH_RS05405	107.240581261234	93.6513444917946	75.2212461803829	43.3176126011978	128.522732173728	32.7757159199749
gene-BTH_RS05410	0	0	0	1.00738633956274	3.57007589371466	0
gene-BTH_RS05415	0	0	0	0	0	0
gene-BTH_RS05420	164.143746828419	115.430726931747	119.582493927788	30.2215901868822	142.803035748586	26.991766051744
gene-BTH_RS05425	54.7145822761396	46.8256722458973	41.4681228943136	12.0886360747529	80.3267076085798	13.495883025872
gene-BTH_RS05430	0	0	0	0	0	0
gene-BTH_RS05435	517.59994833228	346.292180795241	451.327477082297	128.945451464031	408.773689830329	160.022613021054
gene-BTH_RS05440	0	0	0	0	0	0
gene-BTH_RS05445	175.086663283647	141.56598585969	130.190618389124	67.4948847507036	556.931839419487	61.6954652611292
gene-BTH_RS05450	0	0	0	0	0	0
gene-BTH_RS05455	131.314997462735	92.562375369797	120.546868878819	33.2437492055704	135.662883961157	28.9197493411543
gene-BTH_RS05460	2.18858329104558	0	0	0	0.892518973428665	0.963991644705143
gene-BTH_RS05465	0	0	0	0	0	0.963991644705143
gene-BTH_RS35560	1.09429164552279	0	0	0	8.03267076085798	0
gene-BTH_RS29950	0	0	0	0	0	0
gene-BTH_RS05470	41.5830825298661	31.5801045379307	23.1449988247332	4.02954535825096	139.232959854872	16.3878579599874
gene-BTH_RS05475	43.7716658209117	43.5587648799045	47.2543726004969	11.0812497351901	63.3688471134352	38.5596657882057
gene-BTH_RS29955	0	0	0	0	0	0
gene-BTH_RS05485	136.786455690349	132.854232883709	148.513742458705	55.4062486759507	298.101337125174	48.1995822352572
gene-BTH_RS05490	4907.89803016972	5758.46871712337	5522.01096960093	6983.20210584891	6451.12713994239	6258.23375742579
gene-BTH_RS29960	205.726829358285	248.284959815456	255.559362023096	237.743176136807	291.853704311173	244.853877755106
gene-BTH_RS05495	0	0	0	0	0	0
gene-BTH_RS33230	356.73907644043	361.537748503207	338.495607811723	331.430105716141	538.188940977485	365.352833343249
gene-BTH_RS05505	5075.32465193471	4225.20019335073	3766.84855872533	27164.1726463093	34399.4662738876	25659.5295987615
gene-BTH_RS05510	1724.60363334392	1534.35749289464	1486.10179953808	2108.45960870481	2067.07394246079	1950.1550972385
gene-BTH_RS05515	2003.64800295223	1782.64245271009	1715.62303788335	2387.50562476369	2183.10140900651	2255.74044861003
gene-BTH_RS05520	1869.05013055293	1699.88079943827	1629.79366724163	1810.27325219424	1806.45840221962	1656.13764560344
gene-BTH_RS05525	36.1116243022521	29.4021662939355	39.5393729922525	27.199431168194	29.4531261231459	22.1718078282183
gene-BTH_RS05530	8.75433316418233	2.17793824399522	6.75062465721385	4.02954535825096	4.46259486714332	2.89197493411543
gene-BTH_RS05535	0	0	0	0	0	0
gene-BTH_RS05540	5.47145822761396	3.26690736599284	3.8574998041222	0	5.35511384057199	3.85596657882057
gene-BTH_RS05545	3.28287493656837	7.62278385398328	8.67937455927495	5.0369316978137	5.35511384057199	4.81995822352572
gene-BTH_RS05550	25.1687078470242	19.601444195957	27.0024986288554	19.1403404516921	22.3129743357166	19.2798328941029
gene-BTH_RS05555	28.4515827835926	19.601444195957	17.3587491185499	15.1107950934411	21.420455362288	15.4238663152823
gene-BTH_RS05560	393.944992388205	388.761976553147	308.599984329776	392.880672429468	335.587134009178	362.460858409134
gene-BTH_RS33235	8.75433316418233	8.71175297598089	10.608124461336	4.02954535825096	8.92518973428665	4.81995822352572
gene-BTH_RS05565	47.05454075748	54.4484560998806	40.5037479432831	34.2511355451331	37.4857968840039	29.8837409858594
gene-BTH_RS05570	136.786455690349	130.676294639713	124.404368682941	151.107950934411	111.564871678583	137.850805192835
gene-BTH_RS05575	0	0	0	0	0	0
gene-BTH_RS05580	44.8659574664345	28.3131971719379	44.3612477474053	40.2954535825096	49.9810625120052	43.3796240117314
gene-BTH_RS05585	752.872652119681	924.534784575973	866.973080976464	489.589761027491	679.206938779214	702.749908990049
gene-BTH_RS05590	855.736066798823	1277.3607801032	1246.9368116825	844.189752553576	1052.2798696724	962.063661415733
gene-BTH_RS05595	1040.67135489217	1238.15789171128	1168.82244064903	711.214755731294	496.240549226338	640.090452084215
gene-BTH_RS05600	86.4490399963005	121.964541663733	141.763117801491	145.063632897034	107.10227681144	121.462947232848
gene-BTH_RS05605	25.1687078470242	11.9786603419737	29.895623481947	22.1624994703803	21.420455362288	28.9197493411543
gene-BTH_RS34965	0	0	0	0	0	0
gene-BTH_RS05610	49.2431240485256	31.5801045379307	47.2543726004969	35.2585218846959	53.5511384057199	44.3436156564366
gene-BTH_RS05615	47.05454075748	8.71175297598089	27.9668735798859	49.3619306385742	74.9715937680078	87.723239668168
gene-BTH_RS05620	38.3002075932977	26.1352589279427	36.6462481391609	107.790338333213	116.027466545726	134.95883025872
gene-BTH_RS05625	60.1860405037535	65.3381473198567	48.2187475515275	351.577832507396	284.713552523744	361.496866764429
gene-BTH_RS05630	51.4317073395712	26.1352589279427	32.7887483350387	77.5687481463309	88.3593783694378	99.2911394046297
gene-BTH_RS05635	188.21816302992	179.679905129606	173.587491185499	183.344313800419	164.223491110874	174.482487691631
gene-BTH_RS05640	2272.84374775084	2119.13391140735	1796.63053376991	2657.48516376651	1836.80404731619	2124.63758493014
gene-BTH_RS05645	82.0718734142094	67.5160855638519	81.9718708375967	127.938065124468	100.854643997439	95.4351728258092
gene-BTH_RS05650	100.674831388097	75.1388694178352	97.4018700540855	157.152268971787	102.639681944296	105.075089272861
gene-BTH_RS34300	15.3200830373191	8.71175297598089	16.3943741675193	7.05170437693918	4.46259486714332	6.747941512936
gene-BTH_RS05655	21.8858329104558	20.6904133179546	20.2518739716415	24.1772721495058	18.742898442002	27.9557576964492
gene-BTH_RS05660	22.9801245559786	22.8683515619499	24.1093737757637	23.169885809943	13.38778460143	36.6316824987954
gene-BTH_RS05665	122.560664298553	87.117529759809	104.152494711299	72.5318164485172	58.9062522462919	81.9392897999372
gene-BTH_RS33240	12.0372081007507	18.5124750739594	16.3943741675193	11.0812497351901	12.4952656280013	13.495883025872
gene-BTH_RS05670	17.5086663283647	11.9786603419737	17.3587491185499	17.1255677725666	13.38778460143	8.67592480234629
gene-BTH_RS05675	282.32724454488	260.263620157429	248.808737365882	222.632381043365	264.185616134885	282.449551898607
MSTRG.826.1	0	0	0	0	0	0
gene-BTH_RS05680	17.5086663283647	11.9786603419737	12.5368743633971	11.0812497351901	13.38778460143	26.0277744070389
gene-BTH_RS05685	77.6947068321182	83.8506223938161	80.0431209355356	69.509657429829	77.6491506882938	60.731473616424
gene-BTH_RS05690	0	0	0	0	0	0
MSTRG.828.1	0	1.08896912199761	1.9287499020611	1.00738633956274	0	0
MSTRG.828.2	0	0	0	0	0	0
gene-BTH_RS05695	0	0	0	0	0	0
gene-BTH_RS05700	0	0	0	0	0	0
gene-BTH_RS05705	0	0	0	0	0	0
gene-BTH_RS05710	0	0	0	0	0	0
gene-BTH_RS05715	0	0	0	0	0	0
gene-BTH_RS05720	0	0	0	0	0	0
gene-BTH_RS05725	54.7145822761396	30.4911354159331	66.5418716211079	51.3767033176997	39.2708348308613	53.983532103488
gene-BTH_RS05730	77.6947068321182	76.2278385398328	85.8293706417189	100.738633956274	93.7144922100098	94.471181181104
gene-BTH_RS05735	140.069330626917	141.56598585969	141.763117801491	124.91590610578	124.952656280013	135.922821903425
gene-BTH_RS05740	262.62999492547	272.242280499403	214.091239128782	226.661926401616	221.344705410309	182.194420849272
gene-BTH_RS35565	109.429164552279	168.79021390963	135.012493144277	99.7312476167112	82.1117455554372	102.183114338745
gene-BTH_RS05755	233.084120496355	287.48784820737	283.526235602982	191.403404516921	192.784098260592	236.17795295276
gene-BTH_RS05765	317.34457720161	307.089292403327	315.35060898699	247.817039532434	211.526996702594	240.997911176286
gene-BTH_RS05770	914.827815657054	861.374575500111	973.054325589825	784.753958519374	832.720202208944	760.589407672358
gene-BTH_RS05780	19.6972496194102	9.80072209797851	11.5724994123666	15.1107950934411	24.098012282574	24.0997911176286
gene-BTH_RS05785	114.900622779893	102.363097467776	143.691867703552	173.270450404791	176.718756738876	192.798328941029
MSTRG.839.1	16.4143746828419	18.5124750739594	11.5724994123666	1.00738633956274	2.67755692028599	11.5678997364617
gene-BTH_RS05790	0	0	0	0	0	0
gene-BTH_RS05795	0	0	0	0	0	0
gene-BTH_RS05800	12.0372081007507	14.156598585969	10.608124461336	11.0812497351901	16.065341521716	13.495883025872
gene-BTH_RS05805	0	0	0	0	0	0
gene-BTH_RS05810	39.3944992388205	29.4021662939355	37.6106230901914	30.2215901868822	35.7007589371466	33.73970756468
gene-BTH_RS05815	921.39356553019	1034.52066589773	943.158702107878	917.728955341656	884.486302667807	845.420672406411
gene-BTH_RS05820	554.805864280055	680.605701248507	547.764972185352	454.331239142796	379.320563707183	361.496866764429
gene-BTH_RS05825	1048.33139641083	1413.4819203529	1313.47868330361	1251.17383373692	716.692735663218	883.016346549911
gene-BTH_RS05830	124.749247589598	149.188769713673	144.656242654582	107.790338333213	111.564871678583	85.7952563787577
gene-BTH_RS05835	463.979657701664	413.808266359093	382.856855559128	315.311924283138	249.905312560026	242.925894465696
gene-BTH_RS05840	0	0	0	0	0	0
gene-BTH_RS05845	103.957706324665	86.0285606378113	90.6512453968717	59.4357940342016	58.0137332728632	65.5514318399497
gene-BTH_RS33245	135.692164044826	71.8719620518424	99.3306199561466	58.4284076946389	37.4857968840039	57.8394986823086
gene-BTH_RS05855	320.627452138178	358.270841137214	336.566857909662	276.023857040191	224.914781304024	279.557576964491
gene-BTH_RS05860	279.044369608312	449.744247385014	357.783106832334	148.085791915723	76.7566317148652	130.138872035194
gene-BTH_RS05865	4.37716658209117	6.53381473198567	6.75062465721385	8.05909071650192	3.57007589371466	13.495883025872
MSTRG.851.1	52.525998985094	62.0712399538639	60.7556219149246	32.2363628660077	53.5511384057199	67.47941512936
gene-BTH_RS05870	0	0	0	0	0	0
gene-BTH_RS05875	0	0	0	0	0	0
gene-BTH_RS05885	10.9429164552279	11.9786603419737	3.8574998041222	7.05170437693918	3.57007589371466	12.5318913811669
gene-BTH_RS05890	0	0	0	0	0	0
gene-BTH_RS05895	0	0	0	0	0	0
gene-BTH_RS05900	0	0	0	0	0	0
gene-BTH_RS05905	35.0173326567293	53.359486977883	54.0049972577108	46.339771619886	46.4109866182906	59.7674819717189
gene-BTH_RS34310	48.1488324030028	34.8470119039236	34.7174982370998	29.2142038473194	25.8830502294313	40.487649077616
gene-BTH_RS05915	298.741619227722	255.907743669439	287.383735407104	336.467037413955	262.400578188027	299.801401503299
gene-BTH_RS05920	109.429164552279	93.6513444917946	89.6868704458411	95.7017022584603	80.3267076085798	82.9032814446423
gene-BTH_RS05925	85.3547483507777	117.608665175742	87.75812054378	111.819883691464	72.2940368477219	109.895047496386
gene-BTH_RS05930	135.692164044826	129.587325517716	127.297493536033	157.152268971787	110.672352705154	151.346688218707
gene-BTH_RS05935	96.2976648060056	91.4734062477994	93.5443702499633	116.856815389278	84.7893024757232	83.8672730893474
gene-BTH_RS05940	43.7716658209117	56.6263943438758	62.6843718169857	84.6204525232701	62.4763281400065	81.9392897999372
MSTRG.860.1	1.09429164552279	1.08896912199761	0	3.02215901868822	0	2.89197493411543
gene-BTH_RS05945	18.6029579738875	16.3345368299642	18.3231240695804	23.169885809943	26.7755692028599	25.0637827623337
gene-BTH_RS05950	0	0	0	0	0	0
gene-BTH_RS35455	0	0	0	0	0	0
gene-BTH_RS05955	418.019408589706	508.548579972885	516.904973752375	386.836354392092	378.428044733754	343.181025515031
gene-BTH_RS05960	1780.41250726558	2008.0590609636	2062.79802025435	1267.29201516993	1313.78792888699	1249.33317153787
gene-BTH_RS05965	1037.38847995561	1105.30365882758	1049.23994672124	637.675552943214	707.767545928931	648.766376886561
gene-BTH_RS05970	0	0	0	0	0	0
MSTRG.865.2	0	0	0	0	0	0
gene-BTH_RS05975	16.4143746828419	5.44484560998806	19.287499020611	13.0960224143156	14.2803035748586	16.3878579599874
gene-BTH_RS05980	28.4515827835926	18.5124750739594	28.9312485309165	13.0960224143156	18.742898442002	10.6039080917566
gene-BTH_RS05985	35.0173326567293	8.71175297598089	23.1449988247332	13.0960224143156	14.2803035748586	23.1357994729234
gene-BTH_RS05990	26.262999492547	11.9786603419737	48.2187475515275	21.1551131308175	18.742898442002	16.3878579599874
gene-BTH_RS05995	262.62999492547	245.018052449463	253.630612121035	556.077259438632	687.239609540072	608.278727808945
gene-BTH_RS06000	18.6029579738875	19.601444195957	23.1449988247332	58.4284076946389	88.3593783694378	42.4156323670263
gene-BTH_RS06005	229.801245559786	200.370318447561	274.846861043707	429.146580653727	482.852764624908	455.004056300828
gene-BTH_RS35570	0	0	0	0	0	0
gene-BTH_RS06015	91.9204982239145	91.4734062477994	99.3306199561466	98.7238612771485	116.919985519155	113.751014075207
gene-BTH_RS06020	0	0	0	1.00738633956274	0.892518973428665	0.963991644705143
gene-BTH_RS06025	0	0	0	0	0	0
gene-BTH_RS06030	25.1687078470242	10.8896912199761	32.7887483350387	21.1551131308175	17.8503794685733	27.9557576964492
gene-BTH_RS06035	22.9801245559786	5.44484560998806	27.0024986288554	15.1107950934411	10.710227681144	13.495883025872
gene-BTH_RS06040	0	0	0	0	0	0
gene-BTH_RS06045	39.3944992388205	11.9786603419737	36.6462481391609	15.1107950934411	20.5279363888593	30.8477326305646
gene-BTH_RS32805	10.9429164552279	2.17793824399522	16.3943741675193	13.0960224143156	10.710227681144	21.2078161835131
gene-BTH_RS06050	24.0744162015014	13.0676294639713	19.287499020611	13.0960224143156	12.4952656280013	20.243824538808
MSTRG.879.1	17.5086663283647	38.1139192699164	42.4324978453442	36.2659082242586	28.5606071497173	37.5956741435006
gene-BTH_RS06055	0	0	0	0	0	0
gene-BTH_RS06060	0	0	0	0	0	0
gene-BTH_RS06065	0	0	0	0	0	0
gene-BTH_RS06070	0	0	0	0	0	0
gene-BTH_RS06075	0	0	0	0	0	0
gene-BTH_RS06080	0	0	0	0	0	0
gene-BTH_RS06085	0	0	0	0	0	0
gene-BTH_RS06090	0	0	0	0	0	0
gene-BTH_RS06095	0	0	0	0	0	0
gene-BTH_RS06100	5.47145822761396	5.44484560998806	14.4656242654582	14.1034087538784	7.14015178742932	6.747941512936
gene-BTH_RS06105	5.47145822761396	1.08896912199761	11.5724994123666	4.02954535825096	3.57007589371466	3.85596657882057
gene-BTH_RS06110	62.3746237947991	43.5587648799045	74.2568712293523	43.3176126011978	43.7334296980046	43.3796240117314
gene-BTH_RS06115	24.0744162015014	16.3345368299642	26.0381236778248	10.0738633956274	30.3456450965746	33.73970756468
gene-BTH_RS06120	433.339491627025	485.680228410935	404.0731044818	382.806809033841	344.512323743465	360.532875119723
gene-BTH_RS06125	240.744162015014	190.569596349582	215.055614079813	143.048860217909	142.803035748586	148.454713284592
gene-BTH_RS06130	314.061702265041	323.423829233291	366.462481391609	198.45510889386	206.171882862022	221.718078282183
gene-BTH_RS06135	1728.98079992601	1856.69235300593	1698.2642887648	1448.62155629122	1202.22305720841	1224.26938877553
MSTRG.888.1	88.6376232873461	75.1388694178352	73.2924962783218	87.6426115419583	95.4995301568671	83.8672730893474
gene-BTH_RS06140	0	0	0	0	0	0
gene-BTH_RS34315	0	0	0	0	0	0
gene-BTH_RS06145	0	0	0	0	0	0
gene-BTH_RS34320	0	0	0	0	0	0
gene-BTH_RS06155	0	0	0	0	0	0
gene-BTH_RS06160	0	0	0	0	0	0
gene-BTH_RS06165	0	0	0	0	0	0
gene-BTH_RS06170	0	0	0	0	0	0
gene-BTH_RS06150	0	0	0	0	0	0
gene-BTH_RS06175	82.0718734142094	166.612275665635	101.259369858208	124.91590610578	117.812504492584	132.066855324605
gene-BTH_RS06180	77.6947068321182	83.8506223938161	71.3637463762607	86.6352252023956	72.2940368477219	63.6234485505394
gene-BTH_RS06185	0	0	0	0	0	0
gene-BTH_RS06190	130.220705817212	131.765263761711	115.724994123666	176.292609423479	132.092808067442	142.670763416361
MSTRG.893.1	0	0	0	0	0	0
MSTRG.893.2	0	0	0	0	0	0
MSTRG.893.3	0	0	0	0	0	0
MSTRG.893.4	0	0	0	0	0	0
gene-BTH_RS33260	0	0	0	0	0	0
MSTRG.893.6	0	0	0	0	0	0
gene-BTH_RS33265	0	0	0	0	0	0
gene-BTH_RS06195	0	0	0	0	0	0
gene-BTH_RS06200	0	0	0	0	0	0
gene-BTH_RS06205	0	0	0	0	0	0
gene-BTH_RS06210	0	0	0	0	0	0
gene-BTH_RS06215	0	0	0	0	0	0
gene-BTH_RS06220	0	0	0	0	0	0
gene-BTH_RS06225	0	0	0	0	0	0
gene-BTH_RS06230	0	0	0	0	0	0
gene-BTH_RS06235	0	0	0	0	0	0
gene-BTH_RS06240	0	0	0	0	0	0
gene-BTH_RS06245	0	0	0	0	0	0
gene-BTH_RS06250	42.6773741753889	42.4697957579069	58.8268720128635	67.4948847507036	51.7661004588626	55.9115153928983
gene-BTH_RS06255	172.898079992601	156.811553567656	189.981865353018	181.329541121293	173.148680845161	171.590512757515
gene-BTH_RS06260	386.284950869545	322.334860111293	361.640606636456	725.318164485173	991.588579479247	857.952563787577
gene-BTH_RS06265	0	0	0	0	0	0
gene-BTH_RS06270	3813.60638464693	3619.73336152006	3748.52543465575	13965.3968253583	13162.869820126	12263.9017039388
gene-BTH_RS06275	331.570368593406	372.427439723183	371.284356146762	1309.60224143156	1234.35374025184	1128.83421594972
gene-BTH_RS06280	1582.34571942596	1535.44646201663	1536.24929699167	5583.94248019627	5121.27386953368	4852.73393944569
gene-BTH_RS06285	1329.56434931019	1222.91232400332	1454.27742615407	4995.62885789163	4600.04278905134	3897.41821954289
gene-BTH_RS06290	20.791541264933	18.5124750739594	31.8243733840081	34.2511355451331	34.8082399637179	41.4516407223212
gene-BTH_RS06295	282.32724454488	299.466508549343	297.99185986844	898.588614889964	880.023707800664	845.420672406411
gene-BTH_RS06300	244.027036951582	247.195990693458	278.704360847829	792.813049235876	592.632598356633	684.434067740652
gene-BTH_RS06305	632.500571112173	544.484560998806	609.484969051307	1387.17098957789	1135.28413420126	1131.72619088384
gene-BTH_RS06310	960.788064769011	910.378185990004	998.128074316619	2086.29710923443	2228.61987665138	2102.46577710192
gene-BTH_RS06315	3599.12522212446	3571.81872015217	3996.3697970706	12989.239462322	10748.6059970014	11189.0510200926
gene-BTH_RS06320	3897.86684135218	3669.82594113195	4049.41041937728	12466.4059520889	12722.8579662256	12002.6599682237
gene-BTH_RS06325	0	0	0	0	0	0
gene-BTH_RS06330	299.835910873245	301.644446793338	314.386234035959	989.25338545061	1235.24625922527	1012.1912269404
MSTRG.909.2	0	0	0	0	0	0
gene-BTH_RS06335	1.09429164552279	2.17793824399522	2.89312485309165	1.00738633956274	0.892518973428665	1.92798328941029
